,sample,Spot_col,Spot_row,col,row,in_tissue,Tissue,Brain
99x92,P0-1,99,92,1704,892,1,Brain,Mb
99x93,P0-1,99,93,1701,901,1,Brain,Mb
99x94,P0-1,99,94,1699,910,1,Brain,Mb
99x95,P0-1,99,95,1695,919,1,Brain,Mb
99x96,P0-1,99,96,1693,928,1,Brain,Mb IC
99x97,P0-1,99,97,1690,938,1,Brain,Mb IC
99x98,P0-1,99,98,1688,946,1,Brain,Mb IC
99x99,P0-1,99,99,1685,956,1,Brain,Mb IC
451x48,add,451,48,2299,618,1,Brain,DPall_1
451x49,add,451,49,2296,628,1,Brain,DPall_1
451x51,add,451,51,2290,646,1,Brain,DPall_1
451x52,add,451,52,2288,655,1,Brain,DPall_1
451x53,add,451,53,2285,664,1,Brain,DPall_1
451x54,add,451,54,2283,674,1,Brain,DPall_1
451x55,add,451,55,2280,683,1,Brain,DPall_1
451x56,add,451,56,2278,692,1,Brain,DPall_2
451x57,add,451,57,2276,701,1,Brain,DPall_2
451x58,add,451,58,2273,711,1,Brain,DPall_3
451x59,add,451,59,2271,720,1,Brain,DPall_2
451x60,add,451,60,2267,729,1,Brain,DPall_2
451x61,add,451,61,2264,739,1,Brain,DPall_3
451x62,add,451,62,2262,747,1,Brain,DPall_3
451x63,add,451,63,2260,757,1,Brain,DPall_3
451x64,add,451,64,2257,766,1,Brain,DPall_3
451x65,add,451,65,2255,775,1,Brain,DPall_3
451x66,add,451,66,2252,784,1,Brain,DPall_3
451x67,add,451,67,2250,794,1,Brain,DPall_3
451x68,add,451,68,2247,803,1,Brain,DPall_3
451x69,add,451,69,2245,812,1,Brain,DPall_2
451x70,add,451,70,2241,821,1,Brain,DPall_2
451x71,add,451,71,2239,830,1,Brain,DPall_2
451x72,add,451,72,2236,840,1,Brain,DPall_2
451x73,add,451,73,2234,848,1,Brain,DPall_2
451x74,add,451,74,2231,858,1,Brain,DPall_2
451x75,add,451,75,2229,868,1,Brain,DPall_2
451x76,add,451,76,2226,876,1,Brain,MPall
451x78,add,451,78,2222,895,1,Brain,MPall
451x79,add,451,79,2218,904,1,Brain,Die
451x80,add,451,80,2216,913,1,Brain,Die
451x81,add,451,81,2213,923,1,Brain,Die
451x82,add,451,82,2211,932,1,Brain,Die
451x83,add,451,83,2208,941,1,Brain,Die
451x84,add,451,84,2206,951,1,Brain,Die
451x85,add,451,85,2203,959,1,Brain,Die
451x86,add,451,86,2201,969,1,Brain,Die
451x87,add,451,87,2198,978,1,Brain,Die
451x88,add,451,88,2195,987,1,Brain,Die
451x89,add,451,89,2192,997,1,Brain,Die
451x90,add,451,90,2190,1005,1,Brain,Die
451x91,add,451,91,2187,1015,1,Brain,Die
451x92,add,451,92,2185,1024,1,Brain,Die
451x93,add,451,93,2182,1033,1,Brain,Die
451x94,add,451,94,2180,1042,1,Brain,Die
451x95,add,451,95,2177,1052,1,Brain,Die
451x96,add,451,96,2175,1061,1,Brain,Die
451x97,add,451,97,2172,1070,1,Brain,Die
451x98,add,451,98,2169,1079,1,Brain,Die
451x99,add,451,99,2167,1088,1,Brain,Die
451x100,add,451,100,2164,1098,1,Brain,Die
451x101,add,451,101,2162,1107,1,Brain,Die
451x102,add,451,102,2159,1116,1,Brain,Die
451x103,add,451,103,2157,1126,1,Brain,Die
451x104,add,451,104,2154,1135,1,Brain,Die
451x105,add,451,105,2152,1144,1,Brain,Die
451x106,add,451,106,2148,1153,1,Brain,Substantia nigra
451x107,add,451,107,2146,1162,1,Brain,Substantia nigra
451x108,add,451,108,2143,1171,1,Brain,Substantia nigra
451x109,add,451,109,2141,1181,1,Brain,Substantia nigra
451x110,add,451,110,2138,1190,1,Brain,Substantia nigra
451x111,add,451,111,2136,1199,1,Brain,Substantia nigra
451x112,add,451,112,2133,1209,1,Brain,Substantia nigra
451x113,add,451,113,2131,1217,1,Brain,Substantia nigra
451x114,add,451,114,2128,1227,1,Brain,Mb
451x115,add,451,115,2125,1235,1,Brain,Hy
451x116,add,451,116,2123,1245,1,Brain,Hy
451x117,add,451,117,2120,1255,1,Brain,Hy
451x118,add,451,118,2118,1263,1,Brain,Hy
451x119,add,451,119,2115,1273,1,Brain,Hy
451x120,add,451,120,2113,1282,1,Brain,Hy
451x121,add,451,121,2110,1291,1,Brain,Hy
451x122,add,451,122,2108,1300,1,Brain,Hy
451x124,add,451,124,2102,1319,1,Brain,Hy
451x125,add,451,125,2099,1328,1,Brain,Hy
451x127,add,451,127,2094,1346,1,Brain,Hy
451x129,add,451,129,2089,1365,1,Brain,Hy
451x130,add,451,130,2087,1374,1,Brain,Hy
452x49,add,452,49,2305,630,1,Brain,DPall_1
452x51,add,452,51,2300,649,1,Brain,DPall_1
452x52,add,452,52,2297,658,1,Brain,DPall_1
452x53,add,452,53,2295,667,1,Brain,DPall_1
452x54,add,452,54,2292,677,1,Brain,DPall_2
452x55,add,452,55,2290,685,1,Brain,DPall_1
452x56,add,452,56,2288,695,1,Brain,DPall_2
452x57,add,452,57,2284,703,1,Brain,DPall_2
452x58,add,452,58,2282,713,1,Brain,DPall_2
452x59,add,452,59,2279,723,1,Brain,DPall_3
452x60,add,452,60,2277,732,1,Brain,DPall_3
452x61,add,452,61,2274,741,1,Brain,DPall_3
452x62,add,452,62,2272,750,1,Brain,DPall_3
452x63,add,452,63,2269,760,1,Brain,DPall_3
452x64,add,452,64,2267,768,1,Brain,DPall_3
452x65,add,452,65,2264,778,1,Brain,DPall_3
452x66,add,452,66,2261,787,1,Brain,DPall_3
452x67,add,452,67,2258,796,1,Brain,DPall_3
452x68,add,452,68,2256,806,1,Brain,DPall_3
452x69,add,452,69,2253,814,1,Brain,DPall_3
452x70,add,452,70,2251,824,1,Brain,DPall_2
452x71,add,452,71,2249,833,1,Brain,DPall_2
452x72,add,452,72,2246,842,1,Brain,MPall
452x73,add,452,73,2243,852,1,Brain,MPall
452x74,add,452,74,2241,861,1,Brain,MPall
452x75,add,452,75,2238,870,1,Brain,MPall
452x76,add,452,76,2235,879,1,Brain,MPall
452x77,add,452,77,2233,888,1,Brain,MPall
452x78,add,452,78,2230,897,1,Brain,MPall
452x79,add,452,79,2228,907,1,Brain,MPall
452x80,add,452,80,2225,916,1,Brain,Die
452x81,add,452,81,2223,925,1,Brain,Die
452x82,add,452,82,2220,935,1,Brain,Die
452x83,add,452,83,2218,943,1,Brain,Die
452x84,add,452,84,2214,953,1,Brain,Die
452x85,add,452,85,2212,962,1,Brain,Die
452x86,add,452,86,2209,971,1,Brain,Die
452x87,add,452,87,2207,981,1,Brain,Die
452x88,add,452,88,2204,990,1,Brain,Die
452x89,add,452,89,2202,999,1,Brain,Die
452x90,add,452,90,2200,1008,1,Brain,Die
452x91,add,452,91,2197,1018,1,Brain,Die
452x92,add,452,92,2195,1026,1,Brain,Die
452x93,add,452,93,2191,1036,1,Brain,Die
452x94,add,452,94,2188,1045,1,Brain,Die
452x95,add,452,95,2186,1054,1,Brain,Die
452x96,add,452,96,2184,1064,1,Brain,Die
452x97,add,452,97,2181,1072,1,Brain,Die
452x98,add,452,98,2179,1082,1,Brain,Die
452x99,add,452,99,2176,1091,1,Brain,Die
452x100,add,452,100,2174,1100,1,Brain,Die
452x101,add,452,101,2171,1110,1,Brain,Die
452x102,add,452,102,2168,1119,1,Brain,Die
452x103,add,452,103,2165,1128,1,Brain,Die
452x104,add,452,104,2163,1137,1,Brain,Die
452x105,add,452,105,2160,1147,1,Brain,Die
452x106,add,452,106,2158,1155,1,Brain,Substantia nigra
452x107,add,452,107,2155,1165,1,Brain,Substantia nigra
452x108,add,452,108,2153,1175,1,Brain,Substantia nigra
452x109,add,452,109,2150,1183,1,Brain,Substantia nigra
452x110,add,452,110,2148,1193,1,Brain,Substantia nigra
452x111,add,452,111,2145,1201,1,Brain,Substantia nigra
452x112,add,452,112,2142,1211,1,Brain,Substantia nigra
452x113,add,452,113,2140,1220,1,Brain,Substantia nigra
452x114,add,452,114,2137,1229,1,Brain,Mb
452x115,add,452,115,2135,1239,1,Brain,Hy
452x116,add,452,116,2132,1248,1,Brain,Hy
452x117,add,452,117,2130,1257,1,Brain,Hy
452x118,add,452,118,2127,1266,1,Brain,Hy
452x119,add,452,119,2125,1276,1,Brain,Hy
452x120,add,452,120,2121,1284,1,Brain,Hy
452x121,add,452,121,2119,1294,1,Brain,Hy
452x122,add,452,122,2116,1303,1,Brain,Hy
452x123,add,452,123,2114,1312,1,Brain,Hy
452x124,add,452,124,2111,1322,1,Brain,Hy
452x125,add,452,125,2109,1330,1,Brain,Hy
452x127,add,452,127,2104,1349,1,Brain,Hy
452x128,add,452,128,2101,1359,1,Brain,Hy
452x130,add,452,130,2096,1377,1,Brain,Hy
453x47,add,453,47,2319,615,1,Brain,DPall_1
453x48,add,453,48,2317,623,1,Brain,DPall_1
453x50,add,453,50,2312,642,1,Brain,DPall_1
453x51,add,453,51,2310,651,1,Brain,DPall_1
453x52,add,453,52,2307,661,1,Brain,DPall_1
453x53,add,453,53,2304,669,1,Brain,DPall_1
453x54,add,453,54,2301,679,1,Brain,DPall_1
453x55,add,453,55,2299,688,1,Brain,DPall_1
453x56,add,453,56,2296,697,1,Brain,DPall_2
453x57,add,453,57,2294,706,1,Brain,DPall_2
453x58,add,453,58,2291,716,1,Brain,DPall_3
453x59,add,453,59,2289,725,1,Brain,DPall_3
453x60,add,453,60,2286,734,1,Brain,DPall_3
453x61,add,453,61,2284,744,1,Brain,DPall_3
453x62,add,453,62,2280,752,1,Brain,DPall_3
453x63,add,453,63,2278,762,1,Brain,DPall_3
453x64,add,453,64,2276,771,1,Brain,DPall_3
453x65,add,453,65,2273,780,1,Brain,DPall_3
453x66,add,453,66,2270,790,1,Brain,DPall_3
453x67,add,453,67,2268,799,1,Brain,DPall_3
453x68,add,453,68,2265,808,1,Brain,MPall
453x69,add,453,69,2263,817,1,Brain,MPall
453x70,add,453,70,2261,827,1,Brain,DPall_3
453x71,add,453,71,2257,835,1,Brain,MPall
453x72,add,453,72,2255,845,1,Brain,MPall
453x73,add,453,73,2252,854,1,Brain,MPall
453x74,add,453,74,2250,863,1,Brain,MPall
453x75,add,453,75,2247,873,1,Brain,MPall
453x76,add,453,76,2245,881,1,Brain,MPall
453x77,add,453,77,2242,891,1,Brain,MPall
453x78,add,453,78,2240,900,1,Brain,MPall
453x79,add,453,79,2237,909,1,Brain,MPall
453x80,add,453,80,2234,919,1,Brain,MPall
453x81,add,453,81,2231,927,1,Brain,Die
453x82,add,453,82,2229,937,1,Brain,Die
453x83,add,453,83,2227,946,1,Brain,Die
453x84,add,453,84,2224,955,1,Brain,Die
453x85,add,453,85,2222,964,1,Brain,Die
453x86,add,453,86,2219,974,1,Brain,Die
453x87,add,453,87,2216,983,1,Brain,Die
453x88,add,453,88,2214,992,1,Brain,Die
453x89,add,453,89,2212,1002,1,Brain,Die
453x90,add,453,90,2208,1010,1,Brain,Die
453x91,add,453,91,2206,1020,1,Brain,Die
453x92,add,453,92,2203,1029,1,Brain,Die
453x93,add,453,93,2201,1038,1,Brain,Die
453x94,add,453,94,2198,1048,1,Brain,Die
453x95,add,453,95,2196,1057,1,Brain,Die
453x96,add,453,96,2193,1066,1,Brain,Die
453x97,add,453,97,2191,1075,1,Brain,Die
453x98,add,453,98,2188,1085,1,Brain,Die
453x99,add,453,99,2185,1093,1,Brain,Die
453x100,add,453,100,2182,1103,1,Brain,Die
453x101,add,453,101,2180,1112,1,Brain,Die
453x102,add,453,102,2177,1121,1,Brain,Die
453x103,add,453,103,2175,1131,1,Brain,Die
453x104,add,453,104,2173,1139,1,Brain,Die
453x105,add,453,105,2170,1149,1,Brain,Substantia nigra
453x106,add,453,106,2168,1158,1,Brain,Substantia nigra
453x107,add,453,107,2165,1167,1,Brain,Substantia nigra
453x108,add,453,108,2162,1177,1,Brain,Substantia nigra
453x109,add,453,109,2159,1186,1,Brain,Substantia nigra
453x110,add,453,110,2157,1195,1,Brain,Substantia nigra
453x111,add,453,111,2154,1204,1,Brain,Substantia nigra
453x112,add,453,112,2152,1214,1,Brain,Substantia nigra
453x113,add,453,113,2149,1222,1,Brain,Substantia nigra
453x114,add,453,114,2147,1232,1,Brain,Hy
453x115,add,453,115,2144,1242,1,Brain,Hy
453x116,add,453,116,2142,1250,1,Brain,Hy
453x117,add,453,117,2138,1260,1,Brain,Hy
453x118,add,453,118,2136,1268,1,Brain,Hy
453x119,add,453,119,2133,1278,1,Brain,Hy
453x120,add,453,120,2131,1287,1,Brain,Hy
453x121,add,453,121,2128,1296,1,Brain,Hy
453x122,add,453,122,2126,1306,1,Brain,Hy
453x123,add,453,123,2124,1315,1,Brain,Hy
453x124,add,453,124,2121,1324,1,Brain,Hy
453x125,add,453,125,2119,1333,1,Brain,Hy
453x126,add,453,126,2115,1342,1,Brain,Hy
453x127,add,453,127,2113,1351,1,Brain,Hy
453x128,add,453,128,2110,1361,1,Brain,Hy
454x47,add,454,47,2329,617,1,Brain,DPall_1
454x48,add,454,48,2327,626,1,Brain,DPall_1
454x49,add,454,49,2324,636,1,Brain,DPall_1
454x50,add,454,50,2321,645,1,Brain,DPall_1
454x51,add,454,51,2318,654,1,Brain,DPall_1
454x52,add,454,52,2316,663,1,Brain,DPall_1
454x53,add,454,53,2313,672,1,Brain,DPall_1
454x54,add,454,54,2311,682,1,Brain,DPall_1
454x55,add,454,55,2308,690,1,Brain,DPall_1
454x56,add,454,56,2306,700,1,Brain,DPall_1
454x57,add,454,57,2303,710,1,Brain,DPall_3
454x58,add,454,58,2301,718,1,Brain,DPall_3
454x59,add,454,59,2297,728,1,Brain,DPall_3
454x60,add,454,60,2295,736,1,Brain,DPall_3
454x61,add,454,61,2292,746,1,Brain,DPall_3
454x62,add,454,62,2290,755,1,Brain,DPall_3
454x63,add,454,63,2288,764,1,Brain,DPall_3
454x64,add,454,64,2285,774,1,Brain,DPall_3
454x65,add,454,65,2283,783,1,Brain,DPall_3
454x66,add,454,66,2280,792,1,Brain,DPall_3
454x67,add,454,67,2278,801,1,Brain,DPall_3
454x68,add,454,68,2274,811,1,Brain,DPall_3
454x69,add,454,69,2272,819,1,Brain,MPall
454x70,add,454,70,2269,829,1,Brain,DPall_3
454x71,add,454,71,2267,839,1,Brain,MPall
454x72,add,454,72,2264,847,1,Brain,MPall
454x73,add,454,73,2262,857,1,Brain,MPall
454x74,add,454,74,2259,866,1,Brain,MPall
454x75,add,454,75,2257,875,1,Brain,MPall
454x76,add,454,76,2254,884,1,Brain,MPall
454x77,add,454,77,2251,893,1,Brain,MPall
454x78,add,454,78,2248,903,1,Brain,MPall
454x79,add,454,79,2246,912,1,Brain,MPall
454x80,add,454,80,2243,921,1,Brain,MPall
454x81,add,454,81,2241,930,1,Brain,MPall
454x82,add,454,82,2239,940,1,Brain,MPall
454x83,add,454,83,2236,948,1,Brain,Die
454x84,add,454,84,2234,958,1,Brain,Die
454x85,add,454,85,2231,968,1,Brain,Die
454x86,add,454,86,2228,976,1,Brain,Die
454x87,add,454,87,2225,986,1,Brain,Die
454x88,add,454,88,2223,995,1,Brain,Die
454x89,add,454,89,2220,1004,1,Brain,Die
454x90,add,454,90,2218,1013,1,Brain,Die
454x91,add,454,91,2215,1023,1,Brain,Die
454x92,add,454,92,2213,1032,1,Brain,Die
454x93,add,454,93,2210,1041,1,Brain,Die
454x94,add,454,94,2208,1051,1,Brain,Die
454x95,add,454,95,2204,1059,1,Brain,Die
454x96,add,454,96,2202,1069,1,Brain,Die
454x97,add,454,97,2200,1077,1,Brain,Die
454x98,add,454,98,2197,1087,1,Brain,Die
454x99,add,454,99,2194,1097,1,Brain,Die
454x100,add,454,100,2192,1105,1,Brain,Die
454x101,add,454,101,2189,1115,1,Brain,Die
454x102,add,454,102,2187,1124,1,Brain,Die
454x103,add,454,103,2185,1133,1,Brain,Die
454x104,add,454,104,2181,1142,1,Brain,Die
454x105,add,454,105,2179,1151,1,Brain,Die
454x106,add,454,106,2176,1161,1,Brain,Die
454x107,add,454,107,2174,1170,1,Brain,Substantia nigra
454x108,add,454,108,2171,1179,1,Brain,Substantia nigra
454x109,add,454,109,2169,1188,1,Brain,Substantia nigra
454x110,add,454,110,2166,1198,1,Brain,Substantia nigra
454x111,add,454,111,2164,1207,1,Brain,Substantia nigra
454x112,add,454,112,2161,1216,1,Brain,Substantia nigra
454x113,add,454,113,2158,1226,1,Brain,Substantia nigra
454x114,add,454,114,2155,1234,1,Brain,Hy
454x115,add,454,115,2153,1244,1,Brain,Hy
454x116,add,454,116,2151,1253,1,Brain,Hy
454x117,add,454,117,2148,1262,1,Brain,Hy
454x118,add,454,118,2146,1271,1,Brain,Hy
454x119,add,454,119,2143,1281,1,Brain,Hy
454x120,add,454,120,2140,1290,1,Brain,Hy
454x121,add,454,121,2138,1299,1,Brain,Hy
454x122,add,454,122,2135,1308,1,Brain,Hy
454x123,add,454,123,2132,1317,1,Brain,Hy
454x124,add,454,124,2130,1327,1,Brain,Hy
454x125,add,454,125,2127,1335,1,Brain,Hy
454x126,add,454,126,2125,1345,1,Brain,Hy
454x127,add,454,127,2122,1355,1,Brain,Hy
454x128,add,454,128,2120,1363,1,Brain,Hy
454x129,add,454,129,2117,1373,1,Brain,Hy
454x130,add,454,130,2115,1382,1,Brain,Hy
454x131,add,454,131,2111,1391,1,Brain,Hy
454x132,add,454,132,2109,1400,1,Brain,Hy
454x133,add,454,133,2106,1410,1,Brain,Hy
454x134,add,454,134,2104,1419,1,Brain,Hy
454x138,add,454,138,2094,1456,1,Brain,Hy
455x46,add,455,46,2340,610,1,Brain,DPall_1
455x48,add,455,48,2335,628,1,Brain,DPall_1
455x49,add,455,49,2333,638,1,Brain,DPall_1
455x50,add,455,50,2330,648,1,Brain,DPall_1
455x51,add,455,51,2328,656,1,Brain,DPall_1
455x52,add,455,52,2325,666,1,Brain,DPall_1
455x53,add,455,53,2323,675,1,Brain,DPall_1
455x54,add,455,54,2320,684,1,Brain,DPall_1
455x55,add,455,55,2317,693,1,Brain,DPall_1
455x56,add,455,56,2315,702,1,Brain,DPall_3
455x57,add,455,57,2312,712,1,Brain,DPall_3
455x58,add,455,58,2310,721,1,Brain,DPall_3
455x59,add,455,59,2307,730,1,Brain,DPall_3
455x60,add,455,60,2305,739,1,Brain,DPall_3
455x61,add,455,61,2302,749,1,Brain,DPall_3
455x62,add,455,62,2300,757,1,Brain,DPall_3
455x63,add,455,63,2297,767,1,Brain,DPall_3
455x64,add,455,64,2294,776,1,Brain,DPall_3
455x65,add,455,65,2291,785,1,Brain,DPall_3
455x66,add,455,66,2289,795,1,Brain,DPall_3
455x67,add,455,67,2286,803,1,Brain,DPall_3
455x68,add,455,68,2284,813,1,Brain,DPall_3
455x69,add,455,69,2281,822,1,Brain,MPall
455x70,add,455,70,2279,831,1,Brain,MPall
455x71,add,455,71,2276,841,1,Brain,MPall
455x72,add,455,72,2274,850,1,Brain,MPall
455x73,add,455,73,2270,859,1,Brain,MPall
455x74,add,455,74,2268,868,1,Brain,MPall
455x75,add,455,75,2266,878,1,Brain,MPall
455x76,add,455,76,2263,886,1,Brain,MPall
455x77,add,455,77,2261,896,1,Brain,MPall
455x78,add,455,78,2258,906,1,Brain,MPall
455x79,add,455,79,2256,914,1,Brain,MPall
455x80,add,455,80,2253,924,1,Brain,MPall
455x81,add,455,81,2251,933,1,Brain,Die
455x82,add,455,82,2247,942,1,Brain,MPall
455x83,add,455,83,2245,951,1,Brain,MPall
455x84,add,455,84,2242,960,1,Brain,Die
455x85,add,455,85,2240,970,1,Brain,Die
455x86,add,455,86,2237,979,1,Brain,Die
455x87,add,455,87,2235,988,1,Brain,Die
455x88,add,455,88,2232,997,1,Brain,Die
455x89,add,455,89,2230,1007,1,Brain,Die
455x90,add,455,90,2228,1015,1,Brain,Die
455x91,add,455,91,2224,1025,1,Brain,Die
455x92,add,455,92,2221,1035,1,Brain,Die
455x93,add,455,93,2219,1043,1,Brain,Die
455x94,add,455,94,2216,1053,1,Brain,Die
455x95,add,455,95,2214,1062,1,Brain,Die
455x96,add,455,96,2212,1071,1,Brain,Die
455x97,add,455,97,2209,1080,1,Brain,Die
455x98,add,455,98,2207,1090,1,Brain,Die
455x99,add,455,99,2204,1099,1,Brain,Die
455x100,add,455,100,2201,1108,1,Brain,Die
455x101,add,455,101,2198,1117,1,Brain,Die
455x102,add,455,102,2196,1126,1,Brain,Die
455x103,add,455,103,2193,1136,1,Brain,Die
455x104,add,455,104,2191,1144,1,Brain,Die
455x105,add,455,105,2188,1154,1,Brain,Die
455x106,add,455,106,2186,1164,1,Brain,Die
455x107,add,455,107,2183,1172,1,Brain,Die
455x108,add,455,108,2181,1182,1,Brain,Substantia nigra
455x109,add,455,109,2178,1191,1,Brain,Substantia nigra
455x110,add,455,110,2175,1200,1,Brain,Substantia nigra
455x111,add,455,111,2173,1209,1,Brain,Substantia nigra
455x112,add,455,112,2170,1218,1,Brain,Substantia nigra
455x113,add,455,113,2167,1228,1,Brain,Hy
455x114,add,455,114,2165,1237,1,Brain,Hy
455x115,add,455,115,2163,1247,1,Brain,Hy
455x116,add,455,116,2160,1255,1,Brain,Hy
455x117,add,455,117,2158,1265,1,Brain,Hy
455x118,add,455,118,2155,1274,1,Brain,Hy
455x119,add,455,119,2152,1283,1,Brain,Hy
455x120,add,455,120,2149,1293,1,Brain,Hy
455x121,add,455,121,2147,1301,1,Brain,Hy
455x122,add,455,122,2144,1311,1,Brain,Hy
455x123,add,455,123,2142,1320,1,Brain,Hy
455x124,add,455,124,2139,1329,1,Brain,Hy
455x125,add,455,125,2137,1338,1,Brain,Hy
455x126,add,455,126,2134,1348,1,Brain,Hy
455x127,add,455,127,2132,1357,1,Brain,Hy
455x128,add,455,128,2128,1366,1,Brain,Hy
455x129,add,455,129,2126,1375,1,Brain,Hy
455x130,add,455,130,2124,1384,1,Brain,Hy
455x131,add,455,131,2121,1394,1,Brain,Hy
455x132,add,455,132,2119,1402,1,Brain,Hy
455x133,add,455,133,2116,1412,1,Brain,Hy
455x135,add,455,135,2111,1430,1,Brain,Hy
455x136,add,455,136,2109,1440,1,Brain,Hy
456x45,add,456,45,2352,604,1,Brain,DPall_1
456x47,add,456,47,2347,622,1,Brain,DPall_1
456x49,add,456,49,2343,640,1,Brain,DPall_1
456x50,add,456,50,2340,650,1,Brain,DPall_1
456x51,add,456,51,2337,659,1,Brain,DPall_1
456x52,add,456,52,2334,668,1,Brain,DPall_1
456x53,add,456,53,2332,677,1,Brain,DPall_1
456x54,add,456,54,2329,687,1,Brain,DPall_1
456x55,add,456,55,2327,696,1,Brain,DPall_1
456x56,add,456,56,2324,705,1,Brain,DPall_1
456x57,add,456,57,2322,715,1,Brain,DPall_3
456x58,add,456,58,2319,723,1,Brain,DPall_1
456x59,add,456,59,2317,733,1,Brain,DPall_3
456x60,add,456,60,2314,742,1,Brain,DPall_3
456x61,add,456,61,2311,751,1,Brain,DPall_3
456x62,add,456,62,2308,761,1,Brain,DPall_3
456x63,add,456,63,2306,769,1,Brain,DPall_3
456x64,add,456,64,2303,779,1,Brain,DPall_3
456x65,add,456,65,2301,788,1,Brain,DPall_3
456x66,add,456,66,2298,797,1,Brain,MPall
456x67,add,456,67,2296,806,1,Brain,DPall_3
456x68,add,456,68,2293,816,1,Brain,MPall
456x69,add,456,69,2291,825,1,Brain,MPall
456x70,add,456,70,2288,834,1,Brain,DPall_3
456x71,add,456,71,2285,843,1,Brain,MPall
456x72,add,456,72,2283,852,1,Brain,MPall
456x73,add,456,73,2280,862,1,Brain,MPall
456x74,add,456,74,2278,871,1,Brain,MPall
456x75,add,456,75,2275,880,1,Brain,MPall
456x76,add,456,76,2273,890,1,Brain,MPall
456x77,add,456,77,2270,899,1,Brain,MPall
456x78,add,456,78,2268,908,1,Brain,MPall
456x79,add,456,79,2264,917,1,Brain,MPall
456x80,add,456,80,2262,926,1,Brain,MPall
456x81,add,456,81,2259,935,1,Brain,MPall
456x82,add,456,82,2257,945,1,Brain,MPall
456x83,add,456,83,2254,954,1,Brain,MPall
456x84,add,456,84,2252,963,1,Brain,MPall
456x85,add,456,85,2249,973,1,Brain,Die
456x86,add,456,86,2247,981,1,Brain,Die
456x87,add,456,87,2244,991,1,Brain,Die
456x88,add,456,88,2241,999,1,Brain,Die
456x89,add,456,89,2239,1009,1,Brain,Die
456x90,add,456,90,2236,1019,1,Brain,Die
456x91,add,456,91,2234,1027,1,Brain,Die
456x92,add,456,92,2231,1037,1,Brain,Die
456x93,add,456,93,2229,1046,1,Brain,Die
456x94,add,456,94,2226,1055,1,Brain,Die
456x95,add,456,95,2224,1064,1,Brain,Die
456x96,add,456,96,2221,1074,1,Brain,Die
456x97,add,456,97,2218,1083,1,Brain,Die
456x98,add,456,98,2215,1092,1,Brain,Die
456x99,add,456,99,2213,1102,1,Brain,Die
456x100,add,456,100,2210,1110,1,Brain,Die
456x101,add,456,101,2208,1120,1,Brain,Die
456x102,add,456,102,2205,1129,1,Brain,Die
456x103,add,456,103,2203,1138,1,Brain,Die
456x104,add,456,104,2200,1148,1,Brain,Die
456x105,add,456,105,2198,1157,1,Brain,Die
456x106,add,456,106,2194,1166,1,Brain,Die
456x107,add,456,107,2192,1175,1,Brain,Die
456x108,add,456,108,2190,1184,1,Brain,Die
456x109,add,456,109,2187,1193,1,Brain,Substantia nigra
456x110,add,456,110,2185,1203,1,Brain,Substantia nigra
456x111,add,456,111,2182,1212,1,Brain,Substantia nigra
456x112,add,456,112,2180,1221,1,Brain,Substantia nigra
456x113,add,456,113,2177,1231,1,Brain,Hy
456x114,add,456,114,2175,1239,1,Brain,Hy
456x115,add,456,115,2171,1249,1,Brain,Hy
456x116,add,456,116,2169,1258,1,Brain,Hy
456x117,add,456,117,2166,1267,1,Brain,Hy
456x118,add,456,118,2164,1277,1,Brain,Hy
456x119,add,456,119,2161,1286,1,Brain,Hy
456x120,add,456,120,2159,1295,1,Brain,Hy
456x121,add,456,121,2156,1304,1,Brain,Hy
456x122,add,456,122,2154,1314,1,Brain,Hy
456x123,add,456,123,2152,1322,1,Brain,Hy
456x124,add,456,124,2148,1332,1,Brain,Hy
456x125,add,456,125,2145,1341,1,Brain,Hy
456x126,add,456,126,2143,1350,1,Brain,Hy
456x127,add,456,127,2140,1360,1,Brain,Hy
456x128,add,456,128,2138,1368,1,Brain,Hy
456x129,add,456,129,2136,1378,1,Brain,Hy
456x130,add,456,130,2133,1387,1,Brain,Hy
456x131,add,456,131,2131,1396,1,Brain,Hy
456x132,add,456,132,2128,1406,1,Brain,Hy
456x133,add,456,133,2125,1414,1,Brain,Hy
456x134,add,456,134,2122,1424,1,Brain,Hy
456x136,add,456,136,2117,1442,1,Brain,Hy
456x138,add,456,138,2112,1461,1,Brain,Hy
457x43,add,457,43,2367,588,1,Brain,DPall_1
457x48,add,457,48,2354,634,1,Brain,DPall_1
457x50,add,457,50,2349,652,1,Brain,DPall_1
457x51,add,457,51,2346,661,1,Brain,DPall_1
457x52,add,457,52,2344,671,1,Brain,DPall_1
457x53,add,457,53,2341,679,1,Brain,DPall_1
457x54,add,457,54,2339,689,1,Brain,DPall_1
457x55,add,457,55,2336,699,1,Brain,DPall_1
457x56,add,457,56,2334,707,1,Brain,DPall_3
457x57,add,457,57,2330,717,1,Brain,DPall_3
457x58,add,457,58,2328,726,1,Brain,DPall_3
457x59,add,457,59,2325,735,1,Brain,DPall_3
457x60,add,457,60,2323,744,1,Brain,DPall_3
457x61,add,457,61,2320,754,1,Brain,DPall_3
457x62,add,457,62,2318,763,1,Brain,DPall_3
457x63,add,457,63,2316,772,1,Brain,DPall_3
457x64,add,457,64,2313,782,1,Brain,DPall_3
457x65,add,457,65,2311,790,1,Brain,DPall_3
457x66,add,457,66,2307,800,1,Brain,MPall
457x67,add,457,67,2305,808,1,Brain,DPall_3
