,UMI,GENE,sample,methods,tissue
29256,15092,5017,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29257,11040,4216,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29258,8274,3652,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29259,8453,3663,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29260,11935,4305,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29261,7294,3270,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29262,8645,3483,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29263,8990,3637,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29264,10531,4095,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29265,13551,4624,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29266,7875,3298,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29267,9395,3810,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29268,11695,4436,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29269,19097,5521,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29270,15129,5069,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29271,14552,4869,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29272,9172,3666,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29273,9909,3636,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29274,7705,3039,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29275,7546,2866,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29276,7444,2850,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29277,5049,2512,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29278,9166,3743,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29279,7016,3060,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29280,10829,3813,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29281,11708,4222,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29282,1926,1189,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29283,9228,3968,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29284,10811,4168,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29285,7687,3395,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29286,7454,3065,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29287,5741,2573,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29288,6143,2569,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29289,4961,2139,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29290,5698,2578,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29291,3560,1953,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29292,5027,2245,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29293,5096,2381,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29294,6779,2823,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29295,7840,3339,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29296,12926,4660,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29297,9214,3542,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29298,11719,4226,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29299,12380,4487,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29300,9609,3885,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29301,13192,4688,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29302,7049,3330,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29303,9764,3424,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29304,9823,3975,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29305,8830,3735,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29306,11433,4365,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29307,14133,4987,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29308,7623,3133,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29309,13000,4647,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29310,13547,4771,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29311,10179,3957,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29312,13484,4445,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29313,8300,3363,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29314,8266,3316,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29315,7304,2958,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29316,4930,2317,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29317,6185,2565,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29318,3429,1799,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29319,2215,1225,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29320,2429,1368,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29321,4149,1993,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29322,6181,2634,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29323,7199,2919,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29324,6238,2681,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29325,5546,2451,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29326,4748,2201,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29327,4115,2047,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29328,3609,1808,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29329,4344,1975,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29330,4024,1967,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29331,4747,2293,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29332,3484,1863,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29333,3683,1911,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29334,5337,2644,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29335,5202,2412,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29336,4502,2203,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29337,5126,2501,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29338,5560,2526,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29339,2340,1391,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29340,3934,2091,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29341,6999,3153,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29342,8888,3365,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29343,8624,3767,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29344,8683,3641,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29345,6376,3151,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29346,8070,3462,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29347,8720,3703,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29348,5953,2983,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29349,7814,3134,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29350,8094,3201,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29351,7055,2930,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29352,6585,2805,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29353,6615,2874,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29354,7886,3037,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29355,6432,2584,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29356,7049,3055,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29357,6125,2549,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29358,6349,2586,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29359,6219,2593,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29360,6487,2831,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29361,6865,2949,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29362,6538,3020,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29363,7847,3122,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29364,6397,2787,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29365,7166,3024,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29366,8404,3432,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29367,10996,4163,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29368,6433,2699,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29369,7373,3077,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29370,7603,3333,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29371,6645,2891,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29372,6620,2743,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29373,6718,2733,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29374,6906,2787,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29375,5807,2224,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29376,5553,2308,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29377,6606,2678,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29378,1210,774,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29379,2207,1326,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29380,4652,2270,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29381,6958,3084,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29382,6544,2971,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29383,9204,3656,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29384,6864,3081,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29385,8497,3381,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29386,11339,4125,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29387,11648,4503,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29388,10473,4188,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29389,9772,3668,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29390,8932,3538,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29391,6609,2830,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29392,6848,2820,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29393,7338,2849,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29394,6516,2665,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29395,6746,2777,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29396,6737,2629,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29397,8219,3180,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29398,6392,2661,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29399,5820,2582,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29400,6031,2610,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29401,6970,2879,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29402,7034,2782,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29403,5808,2531,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29404,6091,2589,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29405,6553,2853,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29406,7674,2956,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29407,6739,2698,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29408,7657,2981,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29409,6742,2702,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29410,6687,2717,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29411,7052,2906,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29412,7291,2870,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29413,7061,2966,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29414,6607,2653,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29415,7317,2817,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29416,7265,2960,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29417,8608,3467,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29418,9157,3401,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29419,10624,4117,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29420,11610,4185,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29421,7941,3612,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29422,10286,4030,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29423,10546,4155,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29424,8808,3692,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29425,9664,4032,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29426,7080,3381,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29427,5301,2632,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29428,3476,1947,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29429,6493,3250,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29430,9019,3755,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29431,5001,2710,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29432,12672,4599,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29433,10626,4106,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29434,6581,3118,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29435,9251,3735,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29436,5730,2936,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29437,2633,1650,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29438,6210,3062,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29439,1747,1165,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29440,13232,4773,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29441,7047,3337,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29442,10893,4225,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29443,9208,3794,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29444,9768,4095,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29445,7206,3406,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29446,9216,4007,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29447,8720,3683,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29448,5899,3077,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29449,8873,3767,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29450,6856,3320,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29451,6616,3201,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29452,8706,3798,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29453,8516,3779,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29454,10861,4350,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29455,7875,3762,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29456,14275,4877,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29457,8157,3620,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29458,6029,3058,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29459,10775,4277,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29460,11668,4498,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29461,14289,4909,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29462,10717,4115,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29463,8448,3528,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29464,8964,3727,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29465,11122,4111,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29466,8830,3749,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29467,1191,771,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29468,2631,1486,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29469,4613,2251,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29470,8785,3244,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29471,9443,3838,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29472,7508,3227,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29473,7342,3255,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29474,10219,3942,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29475,8269,3458,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29476,9021,3670,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29477,9368,3816,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29478,8396,3533,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29479,8689,3421,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29480,7791,2984,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29481,9839,3573,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29482,7808,3188,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29483,8883,3386,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29484,8033,3066,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29485,8703,3237,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29486,7542,3036,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29487,8128,3127,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29488,9120,3325,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29489,9397,3486,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29490,8410,3096,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29491,8303,3112,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29492,8529,3331,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29493,8433,3267,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29494,7949,2967,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29495,9445,3417,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29496,9509,3568,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29497,8727,3284,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29498,9711,3536,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29499,9974,3568,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29500,9225,3288,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29501,9569,3402,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29502,10045,3768,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29503,9157,3471,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29504,9916,3611,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29505,11737,4365,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29506,2373,1354,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29507,4163,2125,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29508,6593,3034,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29509,8151,3603,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29510,8614,3639,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29511,7238,3162,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29512,7478,3336,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29513,8241,3486,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29514,11476,4093,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29515,10951,4276,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29516,9250,3402,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29517,13504,4811,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29518,16489,5276,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29519,16122,5020,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29520,10982,3993,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29521,14035,4471,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29522,14991,4618,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29523,10857,4150,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29524,11499,4024,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29525,9976,3600,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29526,13611,4571,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29527,12442,4043,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29528,11257,3751,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29529,12620,4159,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29530,11140,3879,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29531,12116,4184,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29532,14930,4842,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29533,11938,4123,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29534,12694,4327,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29535,10776,3920,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29536,8668,3541,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29537,11650,4023,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29538,11450,4015,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29539,10822,3925,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29540,11577,4199,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29541,9359,4012,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29542,10806,4371,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29543,10065,3816,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29544,9743,4041,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29545,10068,4202,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29546,11068,4365,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29547,11126,4042,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29548,7227,3400,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29549,9100,3626,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29550,10256,4170,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29551,13503,4791,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29552,7023,3141,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29553,4283,2272,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29554,9513,3836,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29555,8750,3785,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29556,10815,4241,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29557,8417,3639,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29558,8404,3605,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29559,9096,3766,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29560,9759,3889,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29561,8585,3692,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29562,3052,1831,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29563,6287,3083,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29564,2194,1386,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29565,12992,4762,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29566,9122,3850,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29567,12023,4698,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29568,11850,4467,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29569,8316,3795,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29570,7608,3551,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29571,10220,4186,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29572,9589,3800,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29573,8222,3766,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29574,8425,3646,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29575,8589,3836,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29576,5514,2878,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29577,9082,3927,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29578,8335,3738,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29579,11809,4602,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29580,10489,4178,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29581,10902,4390,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29582,7620,3402,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29583,5767,2836,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29584,11523,4320,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29585,13575,4715,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29586,14961,5153,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29587,12161,4525,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29588,11030,4295,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29589,6371,2933,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29590,8484,3496,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29591,7658,3327,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29592,1856,1134,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29593,3271,1819,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29594,6259,2953,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29595,5325,2604,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
29596,9529,3807,MOB-15-1_6,"Decoder-seq
(MOB,15um)",MOB
