,Rep.1,Rep.2,Rep.3,Rep.4
ENSMUSG00000050315,4.2827597,4.384583977423176,4.574320308663278,4.703798150751664
ENSMUSG00000050321,6.1795506,6.241799016762108,6.464243424114125,6.551198823419585
ENSMUSG00000050323,5.7202654,5.846539672017672,5.786530073245607,5.733582524310974
ENSMUSG00000050332,5.5443234,5.4655858024851245,5.731125954800326,5.827358791568683
ENSMUSG00000050334,7.5170326,7.767742137582969,7.761931216784492,7.9596931812218275
ENSMUSG00000050335,3.835918,3.8413756124192746,4.081938633634825,4.460318507739908
ENSMUSG00000050357,6.567857,6.496664052866208,6.65978653983782,6.57685245309101
ENSMUSG00000050373,6.3271875,6.374202222617362,6.340891040121074,6.292398082818432
ENSMUSG00000050377,7.6139617,7.8026608644589075,8.018307316169413,7.838195819097438
ENSMUSG00000050379,6.3418736,6.337760374430412,6.599658971341756,6.696955350963365
ENSMUSG00000050382,4.013205,4.125660888364713,4.317085607411379,4.438963686802678
ENSMUSG00000050390,6.0720916,6.312497845120667,6.4700896946158455,6.495685706697851
ENSMUSG00000050394,5.7583065,5.7556411914377685,6.051114429314196,5.982723067056766
ENSMUSG00000050397,2.4282005,2.6980170376610064,2.6129992663063097,3.0978562511925753
ENSMUSG00000050410,4.529222,4.610979314825107,4.746143671767793,4.590411310180102
ENSMUSG00000050423,2.3863676,2.159022454333979,2.793856064391802,2.3152918381856264
ENSMUSG00000050428,4.6874666,4.796886622858762,5.141074983005161,5.15448882477456
ENSMUSG00000050439,1.9458721,2.182903553075117,1.887913280395758,1.977237311122664
ENSMUSG00000050447,5.13271,5.37316721824366,5.368390901872921,5.698439961397703
ENSMUSG00000050471,6.2568717,6.331157191661059,6.378822574531332,6.459516963673036
ENSMUSG00000050473,3.433175,3.259883666375647,3.3550420451330973,3.1469949850708594
ENSMUSG00000050503,2.7784417,3.403785100168123,3.317710323955464,3.9680845120380983
ENSMUSG00000050505,4.6897774,4.5625175284331725,4.753042105712244,4.789766210594108
ENSMUSG00000050530,6.322309,6.342952140299016,6.658392305794871,6.730927344807005
ENSMUSG00000050534,3.0234227,2.589730341159892,2.8176039164761,3.0902635183366716
ENSMUSG00000050538,5.6049075,5.6507171633254485,5.636455237934249,5.505578561341171
ENSMUSG00000050541,4.6520443,4.7185470306883905,4.862678011495248,4.807066285010708
ENSMUSG00000050545,4.2389565,4.299148148937481,4.243874138061079,4.3327051995679975
ENSMUSG00000050549,5.1484423,5.252944988662803,5.259900425742183,5.266256119395156
ENSMUSG00000050552,7.760389,7.732651747582983,7.636879415483211,7.528661630286025
ENSMUSG00000050555,3.9267366,4.066683286134585,4.454392628023745,4.603257576255266
ENSMUSG00000050556,5.402649,5.46039643339024,5.69895843906445,5.80141142694872
ENSMUSG00000050558,5.0757575,5.319198896147943,5.492358727056074,5.601041567180665
ENSMUSG00000050565,6.334431,6.4384792170263685,6.692456017947052,6.748127315394708
ENSMUSG00000050567,5.45593,5.516806609702201,5.663235312496823,5.8531708561579565
ENSMUSG00000050587,6.384946,6.549087121536395,6.766339369459448,6.948231588760306
ENSMUSG00000050592,3.414719,3.448310640801818,3.121550011828915,3.497703274095889
ENSMUSG00000050605,5.019482,5.138094043035013,5.250861833060726,5.451344630283916
ENSMUSG00000050608,9.003522,8.980897234714917,8.891990132816623,8.836587389248193
ENSMUSG00000050619,4.274154,4.533774385746391,4.541623197858741,4.732166158637555
ENSMUSG00000050621,9.798072,9.96571502513007,9.514386837802993,9.384338731262277
ENSMUSG00000050623,1.9473137,2.417297844654861,2.8066490162997613,2.547397309969814
ENSMUSG00000050627,6.421916,6.4907171438511595,6.82193978642452,6.84018945884124
ENSMUSG00000050628,7.212714,7.221745851229719,7.405949557846582,7.408465904529439
ENSMUSG00000050640,7.0390315,7.114211242706646,7.084904383371259,7.073652096839424
ENSMUSG00000050645,3.1142385,3.686251205471295,2.8132557135977643,3.6348145587466494
ENSMUSG00000050663,4.87878,4.854845715720169,5.329399775340794,5.3339587038657195
ENSMUSG00000050666,4.4601984,4.483912751153365,4.745060426645921,4.651790086216206
ENSMUSG00000050668,5.8496985,5.916260628319991,6.15283885128256,6.242979269320689
ENSMUSG00000050671,3.9163504,3.772306052580494,3.407481635853511,3.3411635375396553
ENSMUSG00000050677,3.2855866,3.5164469645246417,3.3650495435037304,3.51153940362012
ENSMUSG00000050697,5.60438,5.764753811788855,5.969826951764758,6.021346102126887
ENSMUSG00000050705,6.3308597,6.38770049065165,6.487932308773179,6.460819085735091
ENSMUSG00000050708,11.26597,11.121170935845251,11.10552379543684,10.928147355759908
ENSMUSG00000050711,7.357389,7.4224858417820805,7.7718129246737915,7.767565664411237
ENSMUSG00000050714,2.5747437,3.079351956110498,3.1438382896635098,2.9764989440922043
ENSMUSG00000050721,3.435382,3.820106680035349,4.021614350362628,3.972631542556399
ENSMUSG00000050730,5.3219876,5.522213320283416,5.697807424845276,5.76811002078132
ENSMUSG00000050732,5.6307406,5.654133314335855,5.517347243685482,5.419879466729272
ENSMUSG00000050737,3.9211085,3.9239670008199266,4.029593548348957,4.109510775986638
ENSMUSG00000050751,5.4461236,5.665178913148057,5.80959216920324,5.938260634448924
ENSMUSG00000050761,6.358054,7.028986356360035,6.488943503432144,6.551540695718532
ENSMUSG00000050777,4.0760074,4.250543705781465,4.4922849570272865,4.401256500694365
ENSMUSG00000050783,3.7740116,4.296503476907101,4.189824423859526,4.322615226534771
ENSMUSG00000050786,4.759565,4.870364702890651,5.173036062723336,5.262580999588015
ENSMUSG00000050796,6.137867,6.1711954963318485,6.349906224741321,6.401446923146359
ENSMUSG00000050812,5.928186,5.929423555586908,6.282231608282157,6.308760603763471
ENSMUSG00000050821,6.145412,6.264736071752844,6.492330458873286,6.463658368751201
ENSMUSG00000050822,6.655116,6.676538531751731,6.965449370176384,7.067079737807914
ENSMUSG00000050830,5.305278,5.368943079841426,5.532370490789066,5.402549048596566
ENSMUSG00000050840,4.4391522,4.6773246903913765,4.997081946965359,4.981494394633485
ENSMUSG00000050846,5.1291127,5.220309057858278,5.489224890640769,5.705351474252124
ENSMUSG00000050855,4.7065024,4.8579386686527775,5.088099748537703,5.001643368165525
ENSMUSG00000050856,9.456563,9.52712054438532,9.422533719293133,9.292429122095818
ENSMUSG00000050875,6.9739017,7.005306487176209,7.122753244909928,7.085845790581283
ENSMUSG00000050890,5.7092915,5.61545409087896,5.961193854417072,5.89120371750713
ENSMUSG00000050891,6.1252074,6.355169547024174,6.393777210196132,6.375586663701115
ENSMUSG00000050896,4.3310657,3.9857072984085784,4.5847342878447135,4.215631989057643
ENSMUSG00000050908,5.8371406,5.978613310116614,6.163405774403291,6.183921839551155
ENSMUSG00000050910,6.3901405,6.721104148251028,6.739568534058486,6.7921491095978865
ENSMUSG00000050912,5.1355762,5.367024115155871,5.428597065866305,5.5088983291556
ENSMUSG00000050914,5.8691254,5.7253735670861445,5.721740678876159,5.74961640015997
ENSMUSG00000050919,4.218749,4.388678560446593,4.5609682271413545,4.592528744208391
ENSMUSG00000050926,3.0762076,3.244929487990722,3.501180726652557,3.376686138299457
ENSMUSG00000050930,4.3945675,4.198473584123863,4.520688178024727,4.737827335260368
ENSMUSG00000050931,4.104067,4.3266961788860225,4.09644203394284,4.108581858350015
ENSMUSG00000050944,4.50558,4.92560736691521,4.669007057409203,4.759745035573385
ENSMUSG00000050945,4.1800194,4.175083180600753,4.353188617145018,4.47521515422629
ENSMUSG00000050947,4.7733097,4.972117369411067,5.259377662491985,5.294533284167963
ENSMUSG00000050953,6.4058385,6.692042243797399,7.007768957388768,6.89834055478818
ENSMUSG00000050954,3.2493446,3.2869078161564285,3.5598764108369116,3.46310190508362
ENSMUSG00000050957,1.7174642,1.9747269052555163,2.0910301791949633,2.4349349602746746
ENSMUSG00000050963,4.580349,4.446206062767458,4.641799712978925,4.725990731557955
ENSMUSG00000050965,6.0996056,6.193686287945187,6.407660246703857,6.462627458197823
ENSMUSG00000050967,4.3589387,4.576576551214874,4.871726162819694,4.943682728684576
ENSMUSG00000050973,3.9101708,3.91086556705588,4.26896988504527,4.12474975785696
ENSMUSG00000050989,5.892745,6.070384211355876,6.236481979351665,6.29897336891536
ENSMUSG00000050994,4.842214,5.513065668746366,5.308475935527277,5.935404548559126
ENSMUSG00000051007,6.21743,6.20448914190232,6.358895705028956,6.497114906513389
ENSMUSG00000051022,5.606531,5.681668101405479,5.697504160576187,5.662111137477337
ENSMUSG00000051029,3.4346564,3.228757186638036,3.514120173477377,3.345035408681357
ENSMUSG00000051034,4.8724313,4.764008392102108,4.987747070174861,5.1562967603514
ENSMUSG00000051037,3.6442626,3.6792719104192844,4.056206773846601,4.100326201617757
ENSMUSG00000051041,2.875894,3.154474501349856,3.1284523444282692,3.117315739685781
ENSMUSG00000051043,3.3974843,3.0454180362820757,3.4401964265564353,3.3924323247584356
ENSMUSG00000051048,4.618413,4.8498927041712845,5.093636736380079,5.128774621163362
ENSMUSG00000051062,6.4651957,6.417233502845244,6.590612463445699,6.544117060708388
ENSMUSG00000051065,6.290274,6.325641409323841,6.537097531663105,6.69143577241269
ENSMUSG00000051067,4.9506755,5.063828495570181,5.2162007732058315,5.19440614805192
ENSMUSG00000051074,4.191377,4.247246730002541,4.067443543404199,3.8238934497987924
ENSMUSG00000051076,6.863534,7.020731860245844,6.632836782045995,6.7985137474494355
ENSMUSG00000051079,2.5887187,2.285911092286104,3.07247528803956,3.201728610490805
ENSMUSG00000051098,6.279033,6.432584612624803,6.779548968621021,6.807662642622964
ENSMUSG00000051111,6.0640483,6.29886947162234,6.478341711112244,6.681338018601861
ENSMUSG00000051113,5.084832,5.009166727673495,4.950997937052182,4.841346241939988
ENSMUSG00000051124,3.2067177,3.2029158569703813,3.2826431222136154,3.3706574330469765
ENSMUSG00000051146,8.310414,8.339309701505755,8.386161796192425,8.337455870730917
ENSMUSG00000051147,2.2795432,2.3169441680101954,2.7830287440805783,2.59338757799304
ENSMUSG00000051149,7.8591776,7.892407446050134,8.158178039226767,8.262815111494868
ENSMUSG00000051154,7.484751,7.428684256971521,7.484016154576061,7.48927396870999
ENSMUSG00000051159,4.4265847,4.5790906352521255,4.6459860037314575,4.77032766027159
ENSMUSG00000051166,6.2147655,6.481690780934223,6.594268417677094,6.765663916629309
ENSMUSG00000051169,4.3024926,4.527678257496244,4.357755852923063,4.286038534627565
ENSMUSG00000051177,9.4508,9.68062655407354,9.610514751015042,9.522406558599176
ENSMUSG00000051184,4.9334817,4.939423733016844,5.016790930811943,4.853009922675924
ENSMUSG00000051185,6.2317886,6.269059870023938,6.325662602011141,6.280808941055938
ENSMUSG00000051212,2.0768445,2.906914880212459,2.426318189053587,2.409612642984025
ENSMUSG00000051220,3.1381915,3.2044975915997793,3.458191728868725,3.3976536778012365
ENSMUSG00000051223,7.8924084,7.946314803776261,8.208794687557699,8.224343820087093
ENSMUSG00000051224,4.0577555,4.089393117586112,4.195197712051198,4.392070100234007
ENSMUSG00000051225,3.6801276,3.8122429660256025,3.692859598078225,3.7547565145852846
ENSMUSG00000051232,6.3374896,6.467113603114188,6.470673173815836,6.495300682804238
ENSMUSG00000051234,7.7611203,7.712609019542433,7.691055989521027,7.658779399089017
ENSMUSG00000051235,3.5132458,4.188738679628723,3.9899414303525083,3.9802903228301347
ENSMUSG00000051236,4.1864786,4.615170522117507,4.4839241201718085,4.517079708024187
ENSMUSG00000051238,5.3132415,5.273963058466354,5.466274879760531,5.607993898781821
ENSMUSG00000051242,4.91444,4.776807568182052,5.194365516051624,5.251695344338812
ENSMUSG00000051243,5.3985643,5.593511398505883,5.9625967284638675,6.168710825273371
ENSMUSG00000051246,5.340099,5.4779378426910625,5.4299477682530695,5.601403372613992
ENSMUSG00000051251,4.0957713,4.14171210443028,4.310362157485049,4.5915269715228195
ENSMUSG00000051256,7.073887,7.1281939057529575,6.998609746044273,6.8993941893765856
ENSMUSG00000051278,4.0316005,4.24051661091968,4.268574284494131,4.4487241772729
ENSMUSG00000051285,5.8176823,5.903862452799254,6.129310805527978,6.114210291532027
ENSMUSG00000051295,2.435176,2.3812515970817767,2.852274215088204,2.955482657543396
ENSMUSG00000051297,3.3228996,3.5254755721835274,2.8305173221623283,2.8403995949601812
ENSMUSG00000051306,6.040027,6.0827952338624085,6.383180992301598,6.4788058672908
ENSMUSG00000051316,5.0848384,5.31249510282424,5.539532299120646,5.583667238500977
ENSMUSG00000051319,8.294957,8.286321674999865,8.211184175748242,8.012463371004154
ENSMUSG00000051323,7.0174813,7.066491446393246,7.369609950753186,7.380160121517102
ENSMUSG00000051329,5.5160336,5.6181175141718915,5.774801815230015,5.799383638842765
ENSMUSG00000051331,6.4742637,6.663622260491585,6.868464158076851,7.166335160627746
ENSMUSG00000051335,5.473135,5.580822909256566,5.882945905828306,5.946606655297159
ENSMUSG00000051339,5.9212213,6.000449180108998,6.079692517223739,6.076607400166158
ENSMUSG00000051341,4.140927,4.163005652601568,4.218700346484133,4.418898424066894
ENSMUSG00000051343,5.676677,5.831308474713571,5.988840257059706,6.104493597554404
ENSMUSG00000051344,4.6812124,5.003704491469241,4.966154890830598,5.0234211458763225
ENSMUSG00000051346,4.8538113,4.624765376956773,4.924431807117352,4.772123798215625
ENSMUSG00000051351,5.8291674,6.016199213525398,6.227202526868953,6.2748098367183465
ENSMUSG00000051354,3.905907,3.693227136448097,3.686913526055886,3.3303634511877003
ENSMUSG00000051355,7.419265,7.3453003751268735,7.358984446341274,7.335487232140259
ENSMUSG00000051359,7.171918,7.159797998309829,7.398490693088479,7.422531000983778
ENSMUSG00000051361,1.7989695,2.015482432322059,1.4518333447793481,1.7023496751490765
ENSMUSG00000051367,1.7179487,2.3272480249383967,2.4934224411963886,2.231305763925032
ENSMUSG00000051373,5.2991357,5.1883600182598,5.214699799039893,5.357844476852071
ENSMUSG00000051375,6.329122,6.3564197813740675,6.625565501824761,6.714264226336154
ENSMUSG00000051378,3.8848057,3.7914447287561766,3.9900191303452535,4.177821401815371
ENSMUSG00000051379,5.359217,5.471789072401461,5.764615790993439,5.867500539436676
ENSMUSG00000051390,3.2785335,3.369817320239756,3.5108610643667424,3.3460327163963868
ENSMUSG00000051391,9.011314,9.06857146093136,9.433102835060495,9.513409749133514
ENSMUSG00000051397,3.037169,2.837504186604692,3.081042327328399,3.3451715157294912
ENSMUSG00000051401,4.987336,4.9255349317512955,4.896728479465112,5.20829767939915
ENSMUSG00000051403,6.205216,6.197374884639288,6.412017689467632,6.463821552755991
ENSMUSG00000051412,6.2752395,6.349215495808209,6.533738979484308,6.575106144904213
ENSMUSG00000051413,4.86784,4.860086433589426,5.206873239079745,5.428807611934783
ENSMUSG00000051427,5.062592,5.238030941511537,5.351696854596401,5.551254944446388
ENSMUSG00000051435,4.8030887,5.143300260761972,4.74798400113534,4.89497604683096
ENSMUSG00000051439,2.534915,2.7119843061937874,2.276190373843617,2.5160206478287543
ENSMUSG00000051444,4.2384734,4.267171974868782,4.425084987763137,4.486564430016876
ENSMUSG00000051451,6.9911094,7.225196068271002,7.2330391471436615,7.301967861092691
ENSMUSG00000051452,4.037436,4.147154110436105,3.9779228517773513,4.063487170519795
ENSMUSG00000051456,3.1673965,3.1361565928385198,3.1115358122358447,2.8934202418855923
ENSMUSG00000051469,6.1615863,6.230648199022866,6.495413799527311,6.644998658500356
ENSMUSG00000051483,6.7827644,6.838464010056385,6.925744296440183,6.979397453719229
ENSMUSG00000051486,4.6949964,4.65262009404022,4.982515231965696,5.006633972653264
ENSMUSG00000051495,6.5679197,6.614891019612285,6.920468675846299,6.940099918615412
ENSMUSG00000051497,3.1270013,3.6148939849262964,3.8890042821644295,3.8052915655383126
ENSMUSG00000051498,2.0019913,2.376813854328552,2.5933074305102197,3.096993929082441
ENSMUSG00000051499,4.27629,4.3768842888724695,4.6987863158439005,4.469704201427558
ENSMUSG00000051502,4.890152,4.9925403326642686,5.2051420675180715,5.176100851529461
ENSMUSG00000051504,3.2671683,3.0949374666339495,3.3431106456136797,2.9495226715975336
ENSMUSG00000051506,2.0512323,1.9628398649076226,2.2006767407923147,2.030058964357426
ENSMUSG00000051510,6.3432436,6.505462593133701,6.65306060622992,6.632676555085851
ENSMUSG00000051515,3.6902392,4.174023105413709,4.4407533276272515,4.38146896119756
ENSMUSG00000051517,3.4545217,3.3852910958672684,3.4157480889414678,3.9409447355184337
ENSMUSG00000051518,7.0363545,6.976923037519207,6.978574427772578,6.877222574917755
ENSMUSG00000051527,6.330137,6.459107623427163,6.783325546216337,6.86005479799189
ENSMUSG00000051550,6.083324,6.336414820717996,6.404079530252073,6.566783162563229
ENSMUSG00000051557,5.3957286,5.2159009905273885,5.3585828217349105,5.142290576424461
ENSMUSG00000051579,7.193431,7.169147955324651,7.364415349006654,7.421357001871395
ENSMUSG00000051586,5.983898,6.227706569023453,6.413031019175405,6.522835087087403
ENSMUSG00000051590,2.2822773,2.1640504912291205,2.218763017582253,2.1737139756954553
ENSMUSG00000051606,2.3627906,2.8948584638901123,2.041257087994027,2.2158435867571042
ENSMUSG00000051615,6.826234,6.972455453923145,7.2173234140627525,7.290255661133369
ENSMUSG00000051627,2.7823565,2.5741047009370983,3.494382252172164,3.381221506327174
ENSMUSG00000051650,4.127192,4.488118379729229,4.3573069683613905,4.4634582769516635
ENSMUSG00000051652,5.464392,5.58847192766954,5.959716321323532,6.008052806281542
ENSMUSG00000051669,4.0430875,4.201372540650613,4.225468209819004,4.34881132855905
ENSMUSG00000051671,6.29193,6.271874837015462,6.324256684980737,6.23395201911927
ENSMUSG00000051674,6.4133997,6.587864052760065,6.698887019397846,6.854529802005651
ENSMUSG00000051675,7.44223,7.432198888448285,7.689921920299618,7.789803782891947
ENSMUSG00000051678,3.093462,3.2848503109743676,3.8374673575868217,3.757116628349779
ENSMUSG00000051695,8.113657,8.14364588887473,8.307389888453974,8.444730859645613
ENSMUSG00000051703,6.3170705,6.402958503240487,6.477334658280426,6.54009060311606
ENSMUSG00000051705,4.366136,4.6700680347259045,4.892499451154548,4.933550185205448
ENSMUSG00000051721,5.7915955,5.773084014320541,5.692365209412603,5.766268299939287
ENSMUSG00000051726,4.9308734,5.177873609709533,5.360201678307502,5.170857072186927
ENSMUSG00000051727,2.6876547,2.8252678235789683,2.8084476689294324,2.7255763305146887
ENSMUSG00000051729,3.0920806,3.340089654811729,3.558276182639143,3.586841735211658
ENSMUSG00000051730,5.2160625,5.446401753534754,5.617009439289359,5.6274342583998544
ENSMUSG00000051735,3.2334297,2.7224878635746768,2.9858446848731166,2.968497063625049
ENSMUSG00000051736,5.7683554,5.785121385915216,5.655733445080423,5.705115102751616
ENSMUSG00000051747,3.7566078,4.167899241151225,3.8231130766187964,4.014126919484117
ENSMUSG00000051768,5.9212646,5.975145978617013,6.074298413900602,6.15798439626299
ENSMUSG00000051786,5.302163,5.53634898915742,5.707379513174344,5.633849219741071
ENSMUSG00000051790,6.9427958,7.0854576224200025,7.335408675547177,7.377352255121134
ENSMUSG00000051811,5.5174093,5.537105539248315,5.492915877713272,5.551675958577785
ENSMUSG00000051817,7.260419,7.402691836476136,7.607018908742349,7.679809982873189
ENSMUSG00000051832,3.2934594,3.385573929054187,2.9518486137631736,2.8949571971404815
ENSMUSG00000051839,2.3556888,2.3361373799383767,1.9018306093603883,1.8203580902166916
ENSMUSG00000051851,6.838413,6.417805207411836,6.611496656542885,6.437199837359702
ENSMUSG00000051853,7.613643,7.817636647512036,8.097287650396144,8.109959014545456
ENSMUSG00000051855,6.894133,7.048909445547253,7.181583404294978,7.355808711356297
ENSMUSG00000051864,5.186968,5.138220213520519,5.296237186284023,5.605532645060215
ENSMUSG00000051890,6.096238,6.215911630778828,6.1337892666849205,6.2290578831180135
ENSMUSG00000051910,5.827006,5.797713048530577,6.124103789641892,6.2809691079039816
ENSMUSG00000051920,4.782657,4.8625206582009195,4.905764861055464,5.063957930563469
ENSMUSG00000051934,6.717361,6.929948760960518,6.838695222969941,6.995594661875819
ENSMUSG00000051950,5.7017736,5.855202553388194,5.940995369508758,6.120492041794693
ENSMUSG00000051951,5.167814,5.3921157840982366,5.714696515168215,6.151570013566899
ENSMUSG00000051965,2.0928495,2.801513287377635,2.661880616022093,2.8911480652765946
ENSMUSG00000051977,2.6199188,2.8001256088436786,2.985223934298032,3.1975310926964005
ENSMUSG00000051978,5.119015,5.075229508263019,5.230307821861584,5.299384302052685
ENSMUSG00000051984,1.7240298,2.601637122959985,2.7567170157861516,2.897229900847554
ENSMUSG00000051989,6.9156327,6.863097315621244,6.839857737229501,6.7495145098851
ENSMUSG00000052026,5.482431,5.651707303444951,5.857097757505972,5.9379965199965055
ENSMUSG00000052031,6.16468,6.276189752945521,6.379199756263349,6.388386696383875
ENSMUSG00000052033,7.8622556,7.784221850040089,7.8008030720785495,7.758604060916453
ENSMUSG00000052040,6.3765373,6.515527607580287,6.693047421454826,6.935125562936055
ENSMUSG00000052056,4.1756177,4.339829350845663,4.520891223120778,4.889059790164805
ENSMUSG00000052062,4.864336,4.967059644836928,5.268437825008932,5.399087122432541
ENSMUSG00000052085,6.5348105,6.450926201702834,5.827687502296183,5.774660151896621
ENSMUSG00000052087,2.9711037,3.0512938895682957,3.188431010879897,3.460458254698156
ENSMUSG00000052102,4.3714595,4.488747118405283,4.662305414676997,4.57486544214913
ENSMUSG00000052105,6.985731,7.16580765770258,6.662347895379078,6.584601777633171
ENSMUSG00000052125,5.0103025,5.258196474185074,5.2191706285793895,5.305828530962543
ENSMUSG00000052133,5.744378,5.9051398017867,5.896563043854819,5.851635112831272
ENSMUSG00000052135,5.740023,5.812444449777532,5.9267254850300874,6.069740793538976
ENSMUSG00000052137,5.965573,5.963175159003605,6.17722276535764,6.322644352386343
ENSMUSG00000052139,5.997082,6.101258670712566,6.119193011992312,6.241368526828098
ENSMUSG00000052142,2.3148794,2.492241177777504,2.287402943197888,2.2770019816408427
ENSMUSG00000052144,7.0928845,7.206697629450569,7.42676368966485,7.5446954757040885
ENSMUSG00000052146,9.76634,9.720510312078614,9.631435748415258,9.562617642731325
ENSMUSG00000052151,4.9503818,4.944639765858603,4.926869377320464,5.022417015977752
ENSMUSG00000052155,6.730433,6.745732621656432,7.053532339789229,7.14179346685424
ENSMUSG00000052160,3.8221254,4.209280780620397,4.180954054284536,4.278208292190862
ENSMUSG00000052188,5.052987,5.410614529963587,5.439376525724833,5.588675679500515
ENSMUSG00000052214,5.4369564,5.614326706324794,5.658446314736649,5.7711233475790005
ENSMUSG00000052221,2.2080824,2.498012175452531,2.3071540879216585,2.2075121687490595
ENSMUSG00000052229,4.446578,4.569399502182369,4.785193163945021,4.755062632007814
ENSMUSG00000052248,4.664861,4.697785016852082,4.565657920327742,4.451166729921678
ENSMUSG00000052253,7.037343,7.035452117734349,6.999339487438556,6.996853131331846
ENSMUSG00000052273,1.6460838,1.6516888781642867,1.556314298628429,1.4603633084997265
ENSMUSG00000052291,5.518769,5.666998333292696,5.6721647111496605,5.708066700581538
ENSMUSG00000052293,6.081647,5.988722066187736,6.157247142242884,6.064877070715022
ENSMUSG00000052295,1.9985411,2.051124912220336,2.035835530967054,1.9871331731203832
ENSMUSG00000052296,6.2281747,6.395688752965575,6.624063444566647,6.650357925322746
ENSMUSG00000052298,7.339745,7.475297299967809,7.606289473783582,7.631328177696498
ENSMUSG00000052299,6.0587215,6.172839547558632,6.358521356105816,6.4294689071768545
ENSMUSG00000052301,5.830336,5.8043344813902,6.051959550574873,6.0724614361994735
ENSMUSG00000052302,5.9986315,6.011270540307849,6.234669672734042,6.322128036219947
ENSMUSG00000052305,11.301249,11.461741046234456,11.187081052424091,11.275923832482416
ENSMUSG00000052310,5.798192,5.852864614731911,5.982434103240199,6.198873320230908
ENSMUSG00000052331,6.9216447,7.237010723755409,7.081106259588436,7.183137376035229
ENSMUSG00000052336,6.7455316,6.9242675509791685,6.902675688251788,6.987751486175505
ENSMUSG00000052337,7.2424774,7.354635330781446,7.460896047589405,7.478774963136292
ENSMUSG00000052353,4.32723,4.452570553844241,4.809309652170427,4.709465383724846
ENSMUSG00000052363,2.5985117,3.3263914187145422,2.6088069479775693,2.930397740696158
ENSMUSG00000052364,6.740369,6.738399786569353,7.102716747909727,7.101368134105136
ENSMUSG00000052369,5.906471,5.968752515816269,6.09957106017967,6.20896893718242
ENSMUSG00000052372,5.6474013,5.912410622227302,6.091987322312778,6.438593190073233
ENSMUSG00000052373,6.158944,6.296430059124806,6.5427952011038535,6.612719000710559
ENSMUSG00000052374,4.051119,3.9886128217534327,3.70082007588205,4.051897193117015
ENSMUSG00000052384,3.8858657,4.277680737444558,4.101654901602367,4.270712550774105
ENSMUSG00000052387,7.10632,7.268124525826798,7.509812864918968,7.6022878519817185
ENSMUSG00000052392,1.7922804,2.4611830430674955,2.3985943317666245,2.5354104750772732
ENSMUSG00000052395,4.2251477,4.485532050494286,4.704215737331267,4.659492895087836
ENSMUSG00000052397,6.154579,6.253758383915215,6.320680470025443,6.5568523932232505
ENSMUSG00000052403,3.7489185,3.587968300487686,3.5606698740263205,3.9212130538905914
ENSMUSG00000052406,5.9183984,6.119082551189686,6.185696538456394,6.282070616572883
ENSMUSG00000052407,4.1754327,4.12672600600755,4.350350782118283,4.473200509215695
ENSMUSG00000052415,2.502391,2.6218878232964826,3.012531632110244,2.799036043831993
ENSMUSG00000052419,6.925047,6.826683966303933,6.8861611859084055,6.98356084505213
ENSMUSG00000052423,6.6731815,6.800275073163613,6.937146368624605,7.064765913785721
ENSMUSG00000052428,7.129897,7.27351107151738,7.270639457906304,7.338537090337653
ENSMUSG00000052430,4.0994706,4.103349622732837,4.259714096361339,4.631986054973254
ENSMUSG00000052446,5.3621597,5.452108222997073,5.606647001273154,5.6669865131001975
ENSMUSG00000052456,6.808677,6.796676268289766,7.010991065857054,6.9697688713939145
ENSMUSG00000052459,7.7416344,7.7851159429615855,7.965848753213357,7.9963931837734314
ENSMUSG00000052477,6.413824,6.512931048265873,5.933865191700055,5.985253126927487
ENSMUSG00000052479,4.368811,4.52756934671892,4.745663552913912,4.919897388822241
ENSMUSG00000052488,6.445963,6.51562463748066,6.793951832556407,6.911685108113756
ENSMUSG00000052504,6.4857745,6.612854096110004,6.771165223458426,7.0049401431163485
ENSMUSG00000052512,6.7488203,6.981153439429793,7.106749710123929,7.2979511646575
ENSMUSG00000052516,7.1847763,7.3443005524568985,7.556894892624371,7.65762748412657
ENSMUSG00000052525,2.9078324,3.1191804183864305,2.5225741838688283,3.126725533827303
ENSMUSG00000052533,5.6272597,5.779935792512163,5.901425826220207,6.053444092741979
ENSMUSG00000052534,7.8811803,7.950061559251444,8.134906640615108,8.224625047891056
ENSMUSG00000052539,5.9696198,6.102011039942249,6.207821326351127,6.340613961211048
ENSMUSG00000052544,5.3089676,5.443814663994141,5.652321908535544,5.873087777868905
ENSMUSG00000052551,6.5905685,6.266323782838559,6.38994384469108,6.697684550376188
ENSMUSG00000052557,6.0467577,6.171194858899569,6.4533129500259605,6.6500753930930045
ENSMUSG00000052560,5.3987017,5.455257991537176,5.738431156557275,5.812992535409743
ENSMUSG00000052563,2.321331,2.4729583332189518,2.5194316994549535,2.782464092426431
ENSMUSG00000052566,6.2106113,5.940985579783235,6.1782808270619025,6.356824672631136
ENSMUSG00000052572,7.007559,7.160569693916547,7.494198675566734,7.629375431851033
ENSMUSG00000052581,6.184944,6.356497743362977,6.6704658961136065,6.771290388638671
ENSMUSG00000052584,8.518879,8.459281414825703,8.414981575612533,8.295031762642228
ENSMUSG00000052593,6.241756,6.271782150703227,6.199113739451766,6.264844621244408
ENSMUSG00000052605,5.167155,5.174733110569627,5.161700425402694,5.232393690562733
ENSMUSG00000052609,4.915821,4.852039681409146,4.652650579324106,4.880239906333612
ENSMUSG00000052613,5.653532,5.801478869163983,5.993943847200551,6.343139800261434
